
 Recuentos por universidad
PDI en centros adscritos de universidades públicas por universidad, categoría y sexo
Unidades: Personal

;Ambos sexos;;;;;;;;;;;;;;;;;;Mujeres;;;;;;;;;;;;;;;;;;Hombres;;;;;;;;;;;;;;;;;;
;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;
;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;
Total;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;8;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;..;..;..;..;.;..;9;7;10;10;10;11;10;6;20;..;.;.;.;.;.;.;.;.;3;1;4;3;2;4;3;3;5;..;.;.;.;.;.;.;.;..;7;5;7;7;7;7;7;3;15;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;..;..;..;..;..;..;..;.;.;..;..;..;..;..;..;..;.;.;..;..;..;..;..;..;..;.;.;..;..;..;..;..;..;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;..;4;4;7;6;8;9;8;.;10;.;..;..;..;..;..;..;.;..;1;..;..;..;..;..;..;.;..;.;.;.;.;.;.;.;.;.;3;4;5;5;6;6;6;.;8;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;.;.;.;..;.;.;.;..;5;2;3;3;..;2;2;6;10;..;..;..;..;.;..;..;.;.;1;..;..;..;.;..;..;3;3;..;.;..;..;..;..;..;.;.;4;2;..;..;..;..;..;3;7;
    Otro personal docente;.;.;..;..;..;..;..;..;..;2;2;25;25;27;20;20;29;25;..;..;..;..;..;..;..;..;..;..;..;9;10;12;6;6;11;8;.;.;..;..;..;..;..;..;..;1;1;..;16;15;14;14;18;17;
Málaga;
    Total;..;..;..;..;..;..;..;..;..;50;54;13;15;13;14;15;14;12;..;..;..;..;..;..;..;..;..;23;25;7;9;8;.;8;8;7;..;..;..;..;..;..;..;..;..;27;28;6;6;6;6;7;6;4;
    Facultades y Escuelas Superiores (F. y E.S);.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;..;..;..;..;..;..;37;47;6;6;6;6;6;5;3;..;..;..;..;..;..;..;..;..;16;21;2;3;3;3;3;2;..;..;..;..;..;..;..;..;..;..;21;25;3;3;3;3;3;3;..;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;..;..;..;37;42;6;6;6;6;6;5;3;..;..;..;..;..;..;..;..;..;16;19;2;3;3;3;3;2;..;..;..;..;..;..;..;..;..;..;21;22;3;3;3;3;3;3;..;
    Otro personal docente;..;..;..;..;..;..;..;..;..;7;7;8;9;8;8;9;8;9;..;..;..;..;..;..;..;..;..;5;4;5;6;5;5;6;6;6;.;..;..;..;..;..;..;.;..;3;3;3;3;3;3;3;3;3;
Miguel Hernández de Elche;
    Total;..;..;..;..;..;103;110;..;103;16;28;26;26;34;31;37;33;39;..;..;..;..;..;..;..;..;..;9;13;11;11;18;16;22;18;23;..;..;..;..;..;..;..;..;..;7;15;15;15;16;15;15;14;15;
    Facultades y Escuelas Superiores (F. y E.S);.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;..;..;..;..;..;..;12;26;23;23;32;28;33;31;32;..;..;..;..;..;..;..;..;..;7;12;10;10;17;15;19;18;20;..;..;..;..;..;..;..;..;..;6;14;13;13;15;13;14;13;12;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;..;..;..;12;26;23;23;32;28;33;31;32;..;..;..;..;..;..;..;..;..;7;12;10;10;17;15;19;18;20;..;..;..;..;..;..;..;..;..;6;14;13;13;15;13;14;13;12;
    Otro personal docente;..;..;..;..;..;..;..;..;.;4;2;3;3;2;2;4;2;..;..;.;..;..;..;.;..;.;..;2;1;1;1;1;1;3;1;1;..;..;..;..;..;..;..;..;.;2;1;2;2;1;1;1;1;..;
Murcia;
    Total;132;142;117;200;209;210;216;240;238;19;24;32;60;52;56;56;57;51;..;..;..;..;..;..;..;..;..;9;13;18;28;24;25;24;24;22;..;..;..;112;118;128;134;154;152;10;11;14;32;27;31;32;33;30;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;.;.;..;.;3;4;4;5;3;2;2;2;..;..;..;.;.;.;.;..;.;.;2;3;3;4;3;2;..;1;..;.;.;.;.;.;.;..;.;..;1;1;1;1;1;1;..;1;0;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;.;..;.;
    F. y E.S: Nivel IV. Profesor Asociado;..;..;..;..;..;.;.;.;.;3;4;4;5;3;2;2;2;..;..;..;.;.;.;.;..;.;.;2;3;3;4;3;2;..;1;..;.;.;.;.;.;..;..;..;..;1;1;1;1;1;..;..;..;0;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;174;181;184;190;215;218;11;11;21;48;43;47;48;50;45;..;..;..;..;..;..;..;..;..;5;5;10;20;18;21;20;20;18;..;..;..;101;103;112;118;139;141;6;6;11;28;25;26;28;30;27;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;..;..;..;156;166;169;181;210;211;8;9;20;37;34;40;42;45;40;..;..;..;..;..;..;..;..;..;4;5;10;16;15;17;17;18;16;..;..;..;..;..;104;113;136;137;5;5;10;21;19;23;25;27;24;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;..;.;.;.;3;1;1;1;.;0;.;.;.;..;..;..;..;.;..;.;.;.;..;..;..;..;.;0;.;.;.;.;..;..;..;.;..;.;.;.;1;..;..;..;.;0;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;.;.;.;3;2;2;7;8;6;.;.;.;..;.;.;.;.;.;..;..;..;1;0;1;2;2;3;..;..;..;..;.;.;.;.;.;..;..;..;2;1;1;5;5;3;..;..;..;
    Otro personal docente;..;..;..;..;..;..;..;..;..;5;10;7;7;5;6;7;5;5;..;..;..;.;.;.;.;.;.;3;5;5;4;3;3;3;2;..;..;..;.;.;..;..;..;..;.;2;4;2;3;2;4;4;2;..;
Oviedo;
    Total;..;..;..;..;..;..;..;110;107;48;49;46;46;44;42;42;44;44;..;..;..;..;..;..;..;..;..;26;27;26;26;25;24;24;24;26;..;..;..;..;..;..;..;..;..;22;22;20;21;20;18;18;20;19;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;..;..;..;..;14;12;27;27;24;20;20;19;42;..;..;..;..;..;..;..;..;..;8;8;15;15;12;10;10;10;24;..;..;..;..;..;..;..;..;..;6;5;12;13;12;10;10;9;19;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;
    F. y E.S: Nivel II. Profesor Agregado y Titular;..;..;..;..;..;.;.;.;..;9;8;12;12;10;.;.;.;21;.;.;.;.;..;..;..;..;..;5;5;5;5;..;..;..;..;10;.;.;..;..;..;.;.;.;..;3;3;7;7;7;.;.;.;10;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;..;.;..;..;..;..;..;.;..;5;4;9;8;6;.;4;.;11;.;.;..;..;..;..;.;.;..;3;3;.;.;4;3;3;.;7;.;..;.;.;.;.;.;.;..;3;..;2;2;2;2;1;.;4;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;..;..;..;..;..;..;..;.;.;6;7;8;8;8;12;9;.;.;.;..;..;..;..;..;..;.;.;3;4;5;5;5;8;6;.;.;..;..;..;..;..;..;..;.;.;3;3;3;4;4;4;..;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;..;..;..;..;..;..;34;37;19;19;21;22;22;25;..;..;..;..;..;..;..;..;..;.;18;19;11;11;13;14;14;15;..;..;..;.;.;.;.;.;..;..;16;17;8;8;8;8;7;11;0;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;..;..;..;..;..;..;..;..;.;18;18;17;17;18;19;18;15;.;..;..;..;..;..;..;..;..;.;11;12;9;9;11;11;11;8;.;..;..;.;.;.;.;.;.;.;7;6;8;8;8;8;7;7;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;.;.;..;..;16;19;..;..;..;3;3;3;..;..;..;..;..;..;.;.;..;.;6;8;..;..;..;3;3;3;..;..;..;.;.;.;.;.;..;..;9;11;.;.;.;.;.;..;0;
    Otro personal docente;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
Pablo de Olavide;
    Total;.;..;..;..;..;..;..;..;..;.;28;33;30;45;41;40;41;43;.;..;..;..;..;..;..;..;..;.;11;15;12;20;19;19;20;20;.;..;..;..;..;..;..;..;..;.;17;18;18;25;22;22;21;23;
    Facultades y Escuelas Superiores (F. y E.S);.;..;..;..;..;..;..;..;..;.;28;33;30;45;41;40;31;43;.;..;..;..;..;..;..;..;..;.;11;15;12;20;19;19;13;20;.;..;..;..;..;..;..;..;..;.;17;18;18;25;22;22;18;23;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;..;..;..;.;.;.;..;..;.;..;..;..;.;.;.;..;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;..;..;.;.;.;..;..;.;..;..;..;.;.;.;..;..;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;..;.;.;.;..;.;.;.;.;11;8;6;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;4;.;..;.;.;.;.;.;.;..;.;.;.;.;.;.;4;3;..;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;..;..;..;.;..;.;5;.;.;18;19;18;.;9;.;..;..;..;..;..;..;.;.;.;..;..;..;7;8;7;.;6;.;..;..;..;..;..;..;.;.;.;..;..;..;12;11;12;.;..;
    F. y E.S: Nivel IV. Profesor Asociado;.;..;..;..;..;..;..;..;..;.;13;18;15;16;14;16;19;17;.;.;..;..;..;..;..;..;..;.;3;6;5;6;7;8;9;7;.;..;..;..;..;..;..;..;..;.;10;11;11;10;8;8;10;9;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;..;..;..;..;..;..;..;..;.;10;10;9;..;..;..;11;15;.;..;..;..;..;.;.;..;..;.;5;6;5;..;.;.;5;5;.;.;..;..;..;..;..;..;..;.;4;5;5;..;..;..;7;10;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;.;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Otro personal docente;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
País Vasco/Euskal Herriko Unibertsitatea;
    Total;..;..;..;..;108;109;137;137;113;47;48;46;56;66;68;74;76;73;..;..;..;..;..;..;..;..;..;25;23;21;24;24;26;28;33;31;..;..;..;..;..;..;..;..;..;..;25;24;33;41;41;46;43;42;
    Facultades y Escuelas Superiores (F. y E.S);.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Otro personal docente;..;..;..;..;108;109;137;137;113;47;48;46;56;66;68;74;76;73;..;..;..;..;..;..;..;..;..;25;23;21;24;24;26;28;33;31;..;..;..;..;..;..;..;..;..;..;25;24;33;41;41;46;43;42;
Politécnica de Cartagena;
    Total;..;..;..;..;..;..;..;..;..;31;28;32;34;28;32;35;37;41;..;..;..;..;..;..;..;..;..;12;12;..;15;12;12;13;14;16;..;..;..;..;..;..;..;..;..;19;16;19;19;16;20;..;..;25;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;..;..;..;..;31;28;30;32;26;29;32;..;34;..;..;..;..;..;..;..;..;..;12;12;..;14;11;11;13;..;14;..;..;..;..;..;..;..;.;..;19;16;18;18;15;18;..;.;..;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;..;..;..;..;..;..;..;.;..;..;..;..;..;..;..;..;.;..;.;.;.;.;..;..;..;.;..;.;.;.;.;..;..;..;.;..;..;..;..;..;..;..;..;.;..;..;..;..;..;..;..;..;.;..;
    F. y E.S: Nivel IV. Profesor Asociado;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;..;..;.;..;..;..;..;..;..;..;..;.;..;..;..;..;..;0;..;..;..;..;..;..;.;.;.;..;..;..;..;..;..;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;..;..;..;..;.;.;.;.;.;..;..;..;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Otro personal docente;.;.;..;..;..;..;..;..;..;.;.;..;..;..;..;..;..;7;.;.;..;..;..;..;.;.;.;.;.;..;..;..;..;.;.;..;.;.;..;..;..;..;..;..;..;.;.;..;..;..;..;..;..;5;
Politécnica de Catalunya;
    Total;149;137;154;110;126;148;189;167;240;71;51;57;40;44;55;57;57;83;..;..;..;..;..;..;..;..;..;19;20;21;15;18;22;27;24;34;115;..;112;..;..;104;127;116;161;52;31;36;25;26;33;30;33;49;
    Facultades y Escuelas Superiores (F. y E.S);.;..;.;..;.;.;..;..;..;.;..;1;..;1;3;2;11;14;..;..;..;.;..;..;.;.;..;..;..;..;.;..;..;1;5;7;..;..;.;..;..;.;.;..;..;..;..;1;..;..;3;1;6;7;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;..;..;..;.;.;.;.;.;.;..;..;..;.;.;.;.;.;4;..;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;3;..;..;..;.;.;.;.;.;.;..;..;..;.;.;.;.;.;1;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;1;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;
